Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.237-34.238.103.59-62715-443-6,10.0.0.237,62715,34.238.103.59,443,6,30/03/2025 07:10:19 p.m.,9602449,28,32,2040.0,4377.0,788.0,0.0,72.85714285714288,149.68404113101758,357.0,0.0,136.78125,157.66373657453752,668.2670222981658,6.2484060055929485,162753.3728813559,313233.42576450703,1134526.0,0.0,9602449.0,355646.25925925927,403966.0377906494,1134526.0,215.0,8967682.0,289280.06451612903,436596.21619721927,1223704.0,0.0,0,0,0,0,572,652,2.9159228026100426,3.332483202982906,0.0,788.0,105.1967213114754,155.33885752038248,24130.16065573769,1,2,0,38,59,0,0,0,1.0,106.95,72.85714285714286,136.78125,0,0,0,0,12,960,0,34,0,72,65535,140,14,20,0,0,0,0,1.743387023140803E15,3004932.0096829007,1.743387028754969E15,1.74338701970022E15,No Label
34.238.103.59-10.0.0.237-443-62715-6,34.238.103.59,443,10.0.0.237,62715,6,30/03/2025 07:10:29 p.m.,0,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40,0,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,140,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62725-443-6,10.0.0.237,62725,54.174.145.66,443,6,30/03/2025 07:10:29 p.m.,322790,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8457.511075312123,37.17587285851482,29344.545454545456,40680.45181991871,92550.0,0.0,230240.0,57560.0,38185.11307652063,79955.0,395.0,247511.0,41251.83333333333,45556.92133767016,92711.0,0.0,0,0,0,0,112,152,15.489947024381175,21.685925834133645,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11053,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870295070035E15,97352.43137208514,1.743387029674085E15,1.743387029351601E15,No Label
10.0.0.237-54.174.145.66-62725-443-6,10.0.0.237,62725,54.174.145.66,443,6,30/03/2025 07:10:29 p.m.,2064,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,11627.906976744187,1453.4883720930234,1032.0,356.38181771801993,1284.0,780.0,2064.0,1032.0,356.38181771801993,1284.0,780.0,0,0,0,0,0,0,0,0,0,60,0,1453.4883720930234,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62727-443-6,10.0.0.237,62727,54.174.145.66,443,6,30/03/2025 07:10:30 p.m.,314656,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8676.141564120819,38.13688599613546,28605.090909090908,39924.87142986072,96804.0,0.0,217852.0,54463.0,36011.12497548501,76077.0,607.0,243064.0,40510.66666666667,45273.02197851019,97005.0,0.0,0,0,0,0,112,152,15.890369165056443,22.24651683107902,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11269,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870305021885E15,93953.1703665284,1.74338703066798E15,1.743387030353741E15,No Label
10.0.0.237-54.174.145.66-62727-443-6,10.0.0.237,62727,54.174.145.66,443,6,30/03/2025 07:10:30 p.m.,1827,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,13136.288998357963,1642.0361247947453,913.5,95.45941546018392,981.0,846.0,1827.0,913.5,95.45941546018392,981.0,846.0,0,0,0,0,0,0,0,0,0,60,0,1642.0361247947453,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62728-443-6,10.0.0.237,62728,54.174.145.66,443,6,30/03/2025 07:10:31 p.m.,331051,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8246.463535829827,36.248191366284956,30095.545454545452,42018.528763781425,101609.0,0.0,229442.0,57360.5,37879.90796803322,79039.0,651.0,254754.0,42459.0,47449.64485430845,101786.0,0.0,0,0,0,0,112,152,15.103413069285399,21.144778296999558,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,10751,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387031499206E15,98728.41406524123,1.74338703167339E15,1.7433870313427E15,No Label
10.0.0.237-54.174.145.66-62728-443-6,10.0.0.237,62728,54.174.145.66,443,6,30/03/2025 07:10:31 p.m.,1626,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14760.147601476014,1845.0184501845017,813.0,77.78174593052023,868.0,758.0,1626.0,813.0,77.78174593052023,868.0,758.0,0,0,0,0,0,0,0,0,0,60,0,1845.0184501845017,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62729-443-6,10.0.0.237,62729,54.174.145.66,443,6,30/03/2025 07:10:32 p.m.,329097,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8295.426576358946,36.46341352245691,29917.90909090909,41287.517623258835,90539.0,0.0,238558.0,59639.5,39459.082186487816,82453.0,668.0,246870.0,41145.0,45340.566238193365,90706.0,0.0,0,0,0,0,112,152,15.193088967690379,21.27032455476653,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11098,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870325219225E15,98795.6881587184,1.743387032688462E15,1.743387032359758E15,No Label
10.0.0.237-54.174.145.66-62729-443-6,10.0.0.237,62729,54.174.145.66,443,6,30/03/2025 07:10:32 p.m.,1732,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,13856.812933025403,1732.1016166281754,866.0,12.727922061357855,875.0,857.0,1732.0,866.0,12.727922061357855,875.0,857.0,0,0,0,0,0,0,0,0,0,60,0,1732.1016166281754,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62730-443-6,10.0.0.237,62730,54.174.145.66,443,6,30/03/2025 07:10:33 p.m.,318473,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8572.155253349578,37.67980331142672,28952.090909090908,39965.300442895576,87643.0,0.0,230830.0,57707.5,38154.785042857555,81404.0,693.0,244031.0,40671.83333333333,44747.10477971359,87819.0,0.0,0,0,0,0,112,152,15.699918046427797,21.979885264998916,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11227,0,160,0,66,65535,121,3,20,0,0,0,0,1.7433870335077388E15,96645.55867078323,1.743387033670657E15,1.74338703335255E15,No Label
10.0.0.237-54.174.145.66-62730-443-6,10.0.0.237,62730,54.174.145.66,443,6,30/03/2025 07:10:33 p.m.,1875,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12800.0,1600.0,937.5,181.7264427649427,1066.0,809.0,1875.0,937.5,181.7264427649427,1066.0,809.0,0,0,0,0,0,0,0,0,0,60,0,1600.0,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62731-443-6,10.0.0.237,62731,54.174.145.66,443,6,30/03/2025 07:10:34 p.m.,344763,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,7918.4831318906035,34.806519261057595,31342.09090909091,43341.502591522,91907.0,0.0,255479.0,63869.75,42839.21791516896,92107.0,819.0,252856.0,42142.666666666664,46505.18445793615,89415.0,0.0,0,0,0,0,112,152,14.502716358773998,20.3038029022836,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,10840,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870345248378E15,103536.14431951309,1.743387034693331E15,1.743387034348891E15,No Label
10.0.0.237-54.174.145.66-62731-443-6,10.0.0.237,62731,54.174.145.66,443,6,30/03/2025 07:10:34 p.m.,1548,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15503.87596899225,1937.9844961240312,774.0,2.8284271247461903,776.0,772.0,1548.0,774.0,2.8284271247461903,776.0,772.0,0,0,0,0,0,0,0,0,0,60,0,1937.9844961240312,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62732-443-6,10.0.0.237,62732,54.174.145.66,443,6,30/03/2025 07:10:35 p.m.,303800,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8986.175115207372,39.49967083607636,27618.181818181816,38149.77652573651,85055.0,0.0,218745.0,54686.25,36141.107236082295,75360.0,547.0,232770.0,38795.0,42712.8157770007,85222.0,0.0,0,0,0,0,112,152,16.458196181698487,23.04147465437788,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11763,0,160,0,66,65535,180,3,20,0,0,0,0,1.74338703548938E15,91926.22471684407,1.743387035645958E15,1.743387035342483E15,No Label
10.0.0.237-54.174.145.66-62732-443-6,10.0.0.237,62732,54.174.145.66,443,6,30/03/2025 07:10:35 p.m.,1846,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,13001.083423618635,1625.1354279523293,923.0,128.69343417595164,1014.0,832.0,1846.0,923.0,128.69343417595164,1014.0,832.0,0,0,0,0,0,0,0,0,0,60,0,1625.1354279523293,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62733-443-6,10.0.0.237,62733,54.174.145.66,443,6,30/03/2025 07:10:36 p.m.,372623,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,7326.439860126724,32.20413125330428,33874.818181818184,47322.250258875436,111440.0,0.0,277455.0,69363.75,47797.32135015518,111582.0,658.0,261183.0,43530.5,47897.36543798626,95273.0,0.0,0,0,0,0,112,152,13.418388022210117,18.785743231094163,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,10484,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870365352158E15,109913.18820493373,1.743387036715076E15,1.7433870363427E15,No Label
10.0.0.237-54.174.145.66-62733-443-6,10.0.0.237,62733,54.174.145.66,443,6,30/03/2025 07:10:36 p.m.,1409,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,17033.3569907736,2129.1696238467,704.5,78.48885271170677,760.0,649.0,1409.0,704.5,78.48885271170677,760.0,649.0,0,0,0,0,0,0,0,0,0,60,0,2129.1696238467,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62734-443-6,10.0.0.237,62734,54.174.145.66,443,6,30/03/2025 07:10:37 p.m.,313039,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8720.958091483808,38.33388172080795,28458.09090909091,39365.35846262433,87449.0,0.0,225590.0,56397.5,37337.928968632776,79364.0,598.0,241539.0,40256.5,44297.67681380142,87559.0,0.0,0,0,0,0,112,152,15.972450717003312,22.361431003804636,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11341,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870375145172E15,95120.48370925749,1.74338703767612E15,1.743387037363429E15,No Label
10.0.0.237-54.174.145.66-62734-443-6,10.0.0.237,62734,54.174.145.66,443,6,30/03/2025 07:10:37 p.m.,1636,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14669.926650366748,1833.7408312958435,818.0,89.09545442950498,881.0,755.0,1636.0,818.0,89.09545442950498,881.0,755.0,0,0,0,0,0,0,0,0,0,60,0,1833.7408312958435,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62735-443-6,10.0.0.237,62735,54.174.145.66,443,6,30/03/2025 07:10:38 p.m.,325688,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8382.255410085727,36.84507872565155,29608.000000000004,40929.94219639212,90615.0,0.0,235073.0,58768.25,39002.66103208002,81013.0,471.0,252223.0,42037.166666666664,46195.8654661504,90785.0,0.0,0,0,0,0,112,152,15.352116135688144,21.4929625899634,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,10850,0,160,0,66,65535,121,3,20,0,0,0,0,1.7433870385124075E15,99256.91531449778,1.743387038681634E15,1.743387038356257E15,No Label
10.0.0.237-54.174.145.66-62735-443-6,10.0.0.237,62735,54.174.145.66,443,6,30/03/2025 07:10:38 p.m.,1297,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,18504.240555127217,2313.030069390902,648.5,10.606601717798213,656.0,641.0,1297.0,648.5,10.606601717798213,656.0,641.0,0,0,0,0,0,0,0,0,0,60,0,2313.030069390902,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-34.238.103.59-62726-443-6,10.0.0.237,62726,34.238.103.59,443,6,30/03/2025 07:10:29 p.m.,9645994,28,33,2036.0,4377.0,787.0,0.0,72.71428571428571,149.47583903436188,357.0,0.0,132.63636363636363,156.9967790636599,664.8355783758522,6.323868748000465,160766.5666666667,308535.3458747414,948963.0,0.0,9645994.0,357259.0370370371,405471.74540456163,992181.0,295.0,9015983.0,281749.46875,424769.94777719874,1025261.0,0.0,0,0,0,0,572,672,2.902759425311689,3.421109322688776,0.0,787.0,103.43548387096779,154.56237755779836,23889.528556319405,1,2,0,38,60,0,0,0,1.0,105.1311475409836,72.71428571428571,132.63636363636363,0,0,0,0,38,717,0,33,0,71,65535,140,14,20,0,0,0,0,1.7433870330841632E15,3073337.692722604,1.743387038764364E15,1.743387029681703E15,No Label
34.238.103.59-10.0.0.237-443-62726-6,34.238.103.59,443,10.0.0.237,62726,6,30/03/2025 07:10:39 p.m.,0,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40,0,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,140,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62736-443-6,10.0.0.237,62736,54.174.145.66,443,6,30/03/2025 07:10:39 p.m.,306377,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8910.590546940533,39.16743097556279,27852.454545454544,38437.776801900596,84281.0,0.0,222096.0,55524.0,36695.22569308802,76690.0,564.0,234172.0,39028.66666666667,42913.08313168219,84453.0,0.0,0,0,0,0,112,152,16.319762906484495,22.847668069078292,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11696,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387039498751E15,92870.87616955904,1.743387039655722E15,1.743387039349719E15,No Label
10.0.0.237-54.174.145.66-62736-443-6,10.0.0.237,62736,54.174.145.66,443,6,30/03/2025 07:10:39 p.m.,1584,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15151.515151515152,1893.939393939394,792.0,31.11269837220809,814.0,770.0,1584.0,792.0,31.11269837220809,814.0,770.0,0,0,0,0,0,0,0,0,0,60,0,1893.939393939394,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62738-443-6,10.0.0.237,62738,54.174.145.66,443,6,30/03/2025 07:10:40 p.m.,316953,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8613.264427217917,37.86050297678205,28813.90909090909,39731.81993429082,87425.0,0.0,229528.0,57382.0,37813.514030480335,78213.0,710.0,242748.0,40458.0,44472.11480467283,87590.0,0.0,0,0,0,0,112,152,15.775209573659186,22.08529340312286,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11288,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870404941462E15,96111.0163468921,1.74338704065722E15,1.743387040340621E15,No Label
10.0.0.237-54.174.145.66-62738-443-6,10.0.0.237,62738,54.174.145.66,443,6,30/03/2025 07:10:40 p.m.,1690,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14201.183431952662,1775.1479289940828,845.0,18.384776310850235,858.0,832.0,1690.0,845.0,18.384776310850235,858.0,832.0,0,0,0,0,0,0,0,0,0,60,0,1775.1479289940828,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62739-443-6,10.0.0.237,62739,54.174.145.66,443,6,30/03/2025 07:10:41 p.m.,629800,5,8,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,99.875,150.66086561735742,4334.709431565576,20.6414734836456,52483.333333333336,89905.93917820531,248943.0,0.0,380857.0,95214.25,89510.09131703159,216435.0,813.0,413600.0,59085.71428571428,92377.80046583033,249095.0,0.0,0,0,0,0,112,172,7.9390282629406155,12.702445220704986,0.0,1387.0,194.99999999999997,382.1123475548077,146009.84615384616,1,2,0,6,12,0,0,0,1.0,210.0,386.2,99.875,0,0,0,0,6,6617,0,148,0,61,65535,180,3,20,0,0,0,0,1.7433870416622895E15,159978.06475448885,1.743387041980073E15,1.74338704135066E15,No Label
10.0.0.237-54.174.145.66-62739-443-6,10.0.0.237,62739,54.174.145.66,443,6,30/03/2025 07:10:41 p.m.,1712,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14018.691588785046,1752.3364485981308,856.0,111.72287142747452,935.0,777.0,1712.0,856.0,111.72287142747452,935.0,777.0,0,0,0,0,0,0,0,0,0,60,0,1752.3364485981308,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62740-443-6,10.0.0.237,62740,54.174.145.66,443,6,30/03/2025 07:10:42 p.m.,384346,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,7102.974923636514,31.22186779620446,34940.545454545456,50546.05024008035,137141.0,0.0,294721.0,73680.25,56098.40115591531,137319.0,642.0,308658.0,51443.0,59604.873109503395,137964.0,0.0,0,0,0,0,112,152,13.009111581751858,18.2127562144526,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,8868,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870425485825E15,124045.8335153104,1.743387042755372E15,1.743387042371402E15,No Label
10.0.0.237-54.174.145.66-62740-443-6,10.0.0.237,62740,54.174.145.66,443,6,30/03/2025 07:10:42 p.m.,1690,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14201.183431952662,1775.1479289940828,845.0,2.8284271247461903,847.0,843.0,1690.0,845.0,2.8284271247461903,847.0,843.0,0,0,0,0,0,0,0,0,0,60,0,1775.1479289940828,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62741-443-6,10.0.0.237,62741,54.174.145.66,443,6,30/03/2025 07:10:43 p.m.,467127,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,5844.235079539397,25.688945404568777,42466.090909090904,70577.39534362902,223302.0,0.0,373329.0,93332.25,93498.21363846121,223490.0,712.0,243825.0,40637.5,45058.98508288885,93933.0,0.0,0,0,0,0,112,152,10.703727251903658,14.985218152665121,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11238,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870436332125E15,131120.59899807035,1.743387043816516E15,1.743387043349712E15,No Label
10.0.0.237-54.174.145.66-62741-443-6,10.0.0.237,62741,54.174.145.66,443,6,30/03/2025 07:10:43 p.m.,1554,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15444.015444015444,1930.5019305019305,777.0,12.727922061357855,786.0,768.0,1554.0,777.0,12.727922061357855,786.0,768.0,0,0,0,0,0,0,0,0,0,60,0,1930.5019305019305,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62742-443-6,10.0.0.237,62742,54.174.145.66,443,6,30/03/2025 07:10:44 p.m.,389634,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,7006.5754015306675,30.798133633101834,35421.27272727273,54708.235140773664,164718.0,0.0,224916.0,56229.0,37070.96800282758,77961.0,739.0,315850.0,52641.666666666664,66284.97893992777,164879.0,0.0,0,0,0,0,112,152,12.832555680459098,17.965577952642736,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,8669,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433870445117898E15,112506.95733121035,1.743387044740773E15,1.743387044351504E15,No Label
10.0.0.237-54.174.145.66-62742-443-6,10.0.0.237,62742,54.174.145.66,443,6,30/03/2025 07:10:44 p.m.,1473,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,16293.27902240326,2036.6598778004075,736.5,40.30508652763321,765.0,708.0,1473.0,736.5,40.30508652763321,765.0,708.0,0,0,0,0,0,0,0,0,0,60,0,2036.6598778004075,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-54.174.145.66-62743-443-6,10.0.0.237,62743,54.174.145.66,443,6,30/03/2025 07:10:45 p.m.,315021,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8666.08892740484,38.092698581999294,28638.272727272728,39533.33381866728,85255.0,0.0,229766.0,57441.5,38003.75669588469,78880.0,503.0,240792.0,40132.0,44060.83671924536,85419.0,0.0,0,0,0,0,112,152,15.871957742499706,22.22074083949959,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11371,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387045495061E15,95804.22399044163,1.743387045656152E15,1.743387045341506E15,No Label
